text,salary_benefits,training_learning,management_leadership,culture_environment,office_workspace,work_hours_workload,career_growth_opportunities,process_policies,hr_recruitment,project_technology,job_security,general,company,reviewer_id
"công_ty kiểu thằng nào giỏi cho làm_ăn hành_gánh team ngu ráng chịu , thằng nào nịnh hót_bợ đít đưa lên cho sai bảo . không biết có liên_hệ gì với bên [ COMPANY_] không mà cách làm_việc đến con_người nát y_chang",0,0,2,2,0,2,0,2,0,0,0,0,Bstar Solutions,56e14d
ngoài lương ra thì không có benefit gì đáng_kể . nếu deal được lương cao thì làm . ngoài_ra công_ty có hứa_hẹn gì thì đừng bao_giờ tin .,3,0,2,0,0,0,0,0,0,0,0,0,Bstar Solutions,d66206
"hr chẳng ra gì , né gấp",0,0,0,0,0,0,0,0,2,0,0,0,Bstar Solutions,2a7832
"mình từng phỏng_vấn ở đây , phỏng_vấn mà cho full nhân_viên vị_trí đó vô dự_thính mới ghê , chắc để ăn_cắp chất_xám . né gấp !",0,0,0,0,0,0,0,0,2,0,0,0,Bstar Solutions,ed233c
"dàn leads_chém gió , chém_bão . ai_bợ được thì vô",0,0,2,2,0,0,0,0,0,0,0,0,Bstar Solutions,b3bcc4
"gửi test phỏng_vấn cho đã , làm 4 tiếng đồng_hồ xong nộp cái im luôn chẳng thấy nói_năng phản_hồi gì",0,0,0,0,0,0,0,0,2,0,0,0,Burning Bros,36b386
"lương thấp , yêu_cầu cao , sếp bị ảo_tưởng về range lương",2,0,2,0,0,0,0,0,0,0,0,0,Burning Bros,274cd3
"nghi công_ty này gửi bài test là dự_án của nó , gửi mỗi đứa 1 cái task xong rồi ghép lại thành 1 dự_án",0,0,0,0,0,0,0,0,2,0,0,0,Burning Bros,3eb951
"bạn nào muốn biết thử công_ty [ COMPANY_] mà làm_việc như kiểu nhà_nước bảo_thủ không tôn_trọng và chỉ coi team tech là sai_vặt thì cứ apply nhé . về môi_trường trong công_ty thì toàn người quen , anh_em bà_con hoặc người_thân trong gia_đình đưa vào năng_lực thì yếu mà lương thì cao . về văn_hóa bod đến hr đều 2 mặt , thích nói_xấu sau khi nhân_viên đã nghỉ_việc . về phúc_lợi mọi thứ đều hứa cho vui chứ không thấy gì , bhxh thì đóng không đủ và thanh_toán đúng luật cho nhân_viên khi nghỉ .",2,0,2,2,0,0,0,0,2,0,0,0,Buymed,d83b5e
làm xong bài test 3 câu xong gửi lại từ đó tới bh chưa thấy phản_hồi,0,0,0,0,0,0,0,0,2,0,0,0,Buymed,ac1c46
ceo cặp với manager xong chèn ép ng khác,0,0,2,2,0,0,0,0,0,0,0,0,Buymed,c36411
"các bạn có ý_định vào đây thì vào trang_review công_ty đọc nhé , toàn phốt . CEO một con_bé",0,0,2,0,0,0,0,0,0,0,0,2,Buymed,fc1c08
đây là công_ty ngu_ngốc nhất từng biết,0,0,0,0,0,0,0,0,0,0,0,2,Buymed,77463
"ceo dựng [ COMPANY_] , gọi vốn , lập công_ty vận_chuyển đưa ng nhà đứng bào tiền [ COMPANY_] , lập [ COMPANY_] đưa em ruột đứng để bào tiếp nhà_đầu_tư . mục_đích của ceo là gom đủ tiền ng_exist , kinh_doanh hay phát_triển thì không có chiến_lược , đụng đâu làm đó , bảo_thủ , lật_lọng , nói 1 đường làm 1 nẻo xong đổ thừa . ceo có tính_cách sao thì dàn quản_lý y_chang , cẩn_thận mất tương_lai vì ở đây , được cái vào xem mấy má mấy ba manager cưa cẩm_thác loạn với nhau .",0,0,2,2,0,0,2,0,0,0,0,0,Buymed,ab004d
"bộ_phận nhân_sự kiểm_tra thời_gian ra_vào hằng ngày thì giống như làm_việc cho công_ty nhà_nước địa_phương . nếu bộ_phận nhân_sự bắt_đầu trừ lương khi đi trễ vì kẹt xe chở con đi học hoặc những việc gấp khác , thì doanh_thu sẽ cao hơn và công_ty sẽ là 1 trong những nơi tồi_tệ để làm_việc . công_ty sẽ đi thụt_lùi .",0,0,0,0,0,0,0,2,2,0,0,0,Buymed,b9d8e6
"công_ty đòi_hỏi kết_quả thực_tế chứ không vận_hành theo kiểu tri_ân nên các bạn mong ngồi chơi , làm ít hay trục_lợi thì né ra , vào không có cơ_hội gì . ngoài_ra phải OT rất nhiều để làm tính_năng gấp do yêu_cầu vận_hành . ai không_thể làm nhiều hoặc chịu cực được cũng né luôn , đừng vào . cơ_chế quản_lý khắc_nghiệt , làm những thứ không ai làm , không giới_hạn việc có_thể làm của nhân_viên . ai quen làm theo quy_trình cụ_thể , rõ_ràng thì cũng né đừng vào .",0,0,2,0,0,2,0,2,0,0,0,0,Buymed,8f5335
"team [_COMPANY ] có 1 bà ngáo quyền_lực , riết không coi ai ra gì ?",0,0,0,2,0,0,0,0,0,0,0,0,Buymed,71425b
nói ngắn_gọn công_ty gia_đình,0,0,0,2,0,0,0,0,0,0,0,0,Buymed,af9f84
"công_ty có performance challenge 1 năm 2 lần để cho off người bớt , dơ vãi",0,0,0,0,0,0,0,2,0,0,2,0,Buymed,60f1e9
hr ngu như con_con dog,0,0,0,0,0,0,0,0,2,0,0,0,Buymed,e54de5
"tech cùi , lead gà . phỏng_vấn thì hỏi mấy câu đao to_búa lớn nhưng vào làm task thì éo khác gì cho 1 thằng sinh_viên . code éo có quy_tắc , task dễ mà nhiều , OT đến chết .",0,0,2,0,0,2,0,2,2,2,0,0,Buymed,3bbf33
"thấy công_ty này cũng mới mà sao nhiều drama dữ_chèn , như_thế người lao_động sao yên_tâm gắn_bó",0,0,0,2,0,0,0,0,0,0,2,0,Buymed,5994b5
"mình có mấy dev đang làm ở đây thì nghe bảo dev cũ cống_hiến mà không dc ghi_nhận , không review , xong người ta đi hết thì dev mới vô làm đủ tháng được review hay sao ấy , nghe nói cho 1 số dev làm lâu xong chuyển team 1 tháng cho layoff mà không có nguyên_nhân , head nào suy_nghĩ ra_trò này thì bẩn_vãi .",0,0,2,0,0,0,2,2,0,0,2,0,Buymed,b667f5
"công_ty lại sắp có đợt challenge mới , ai không được review lần này coi_chừng sếp đưa vào tầm ngắm .",0,0,2,0,0,0,0,0,0,0,2,0,Buymed,85428c
"nay mới biết thông_tin [_PERSON ] team seller đã off mà buồn và tiếc . mình là trainee đã được [ PERSON_] và các chị trong team hướng_dẫn và training rất kĩ về công_việc của team seller từ gọi điện_thoại cho khách_hàng , gặp khách_hàng nói như_thế_nào và đặc_biệt là rất rõ_ràng trong kpi mỗi tháng . không phải nói , mình cũng đi làm ở vài công_ty khác gặp nhiều người sếp nhưng [_PERSON ]_thực_sự là người lead cực_kì tâm_lý và chu_đáo đến từng mỗi thành_viên trong team và team rất gắn_kết với nhau . chưa biết lý_do gì anh off tại [ COMPANY_] nhưng những gì mình thấy và nghe được từ mọi người những điều mà anh đã đóng_góp cho team seller và [_COMPANY ]_thực_sự đáng được ghi_nhận . về phần con_người của team seller thì rất nice , nhưng có chị senior manager ops thấy hơi drama và xem_thường gen z lắm , ai gen z đừng vào team này với hay ra_vẻ lắm suốt ngày đứng lên la_ó tùm_lum hết , đi làm thì hay đi trễ với tụm_lại nói_xấu người khác nữa mà thấy chẳng làm_gì ngồi chơi nói_chuyện bấm điện_thoại . còn về [ COMPANY_] thì mình đánh_giá không cao lắm vào học_hỏi thì gặp lead tốt nhưng [ PERSON_] thì ổn còn không thì nên chia_tay sớm .",0,1,3,3,0,0,0,1,0,0,0,2,Buymed,d09004
"ai nói gì thì nói , cũng tùy người thôi nhưng_mà nếu bạn chịu hỏi_han thì anh_chị sẽ hướng_dẫn nhiệt_tình , chịu làm thân thì anh_chị sẽ cởi_mở , còn vụ chửi đó thì tùy cảm_nhận , khi đủ thân với anh_chị thì cá_nhân mình thấy nó chỉ là câu đùa vui thôi . môi_trường năng_động , ăn_mặc thoải_mái , task không quá nặng cho intern như mình , reccomend các bạn intern nộp cv . respect team ob .",0,1,0,1,0,3,0,0,0,0,0,0,Buymed,84c0b7
[ COMPANY_] làm không đủ ngày khi thử việc coi như mất_trắng công_cán .,2,0,0,0,0,0,0,2,0,0,0,0,Buymed,96ebfd
ceo gây ức_chế và chèn_ép nhân_viên,0,0,2,0,0,0,0,0,0,0,0,0,Buymed,a95248
"công_ty nhỏ mà lắm drama , quản_lí theo kiểu gia_đình trị lương_thưởng không rõ_ràng",2,0,2,2,0,0,0,0,0,0,0,0,Buymed,5755a6
"quy_trình tuyển_dụng tệ , không thèm phản_hồi kết_quả cho ứng_viên , interview chủ_yếu lấy thông_tin của người khác , quy_trình quá tệ ,",0,0,0,0,0,0,0,0,2,0,0,0,Buymed,1d96d9
"công_ty có model_đần nhất mà tui từng biết . intern trade_marketing thì trả 2 tr7 mà đòi làm_việc từ t2 t6 và có_thể OT vào t7 , vn . công_ty gì mà không thấy người tài_đâu toàn nói cao_siêu mà chả làm được vẹo gì .",2,0,0,2,0,2,0,2,0,0,0,0,Buymed,41d403
"công_ty hong tôn_trọng nhân_viên , hong xây_dựng văn_hóa làm_việc , môi_trường toxic , thường hành_động mà hong thông_báo , gây ảnh_hưởng rất nhiều đến nhân_viên .",0,0,2,2,0,0,0,2,0,0,0,0,Buymed,21af23
"1 tháng tuyển 1 lần , đẳng_cấp",0,0,0,0,0,0,0,0,2,0,0,0,Buymed,9f7cfe
đéo gì cứ 1 2 tháng lại tuyển,0,0,0,0,0,0,0,0,2,0,0,0,Buymed,0834a1
"công_ty có 01 con công_công chuyên hầu_hạ hoàng_hậu và hoàng_thượng , ngáo quyền_lực dường_như tất_cả những gì nó muốn nó phải thông_qua nó .",0,0,2,0,0,0,0,2,0,0,0,0,Buymed,98da35
"không phải tuổi , ceo là_lạ .",0,0,2,0,0,0,0,0,0,0,0,0,Buymed,01a77f
"qua rất nhiều drama , công_ty vẫn trụ vững đến hôm_nay . đừng hòng phá_hoại ?",0,0,0,2,0,0,0,0,0,0,1,0,Buymed,7.50E+280
ceo scam tiền nhà_đầu_tư,0,0,2,0,0,0,0,0,0,0,0,0,Buymed,08bded
"mấy đứa lead ở công_ty này , ra ngoài làm fresher chắc mấy công_ty lớn nó không thèm nhận quá . ảo chức_vụ . lead cái đầu nó còn chưa xong mà đi lead ai trời .",0,0,2,0,0,0,0,0,0,0,0,0,Buymed,0b95f7
"gửi cv sau 3 ngày gt phỏng_vấn vào tuần sau gt 2 ngày sau có kết_quả báo pass gt đi làm , mở app ra thì thôi rồi như một mớ shit , code búa lua xua , docs thì không có , máy_tính thì cấp đúng cùi , tự trang_bị có_khi còn mạnh hơn , văn_phòng it có vài người . benefit lương_net , mình deal dc 16 thì thành xuống 14 net , mình 2 năm kinh_nghiệm . ngoài_ra chả có cái vẹo gì cả , à lương tháng 13 thì không có nhé anh_em , vào tháng 3 hằng năm sẽ có thưởng hoàn thuế_thu_nhập cá_nhân vào dc mớ nên công_ty cũng đỡ , công_ty khôn lắm , còn ai làm mà sếp_nhắm không ok thì tháng 3 sẽ không có thưởng , thưởng thì tối_đa 2 tháng lương nhưng mình vô đó hỏi chả có ai dc 2 tháng , chắc hỏi ít , toàn là 50 70 tháng lương ! rất may là mình làm đỡ 2 tháng thử việc để cầm_cự rồi mình tìm công_ty khác làm , lúc phỏng_vấn oke lắm , benefit này nọ xịn lắm , vô làm mới thấy source rồi này kia một mớ bầy nhầy . hr dc cái cũng xinh mà mỗi tội bớt dụ người đi ạ !",2,0,2,0,2,0,0,2,2,2,0,0,Buymed,44e1b9
nộp cv vô đây cẩn_thận . hr tọc_mạch . đem cv ra kể hết cho bạn_bè công_ty khác .,0,0,0,0,0,0,0,0,2,0,0,0,Buymed,8d19ec
lãnh_đạo không có năng_lực . công_ty thừa tiền tuyển toàn người chém_gió về làm quản_lý . ai xác_định làm lâu_dài thì đừng vào phí thời_gian .,0,0,2,0,0,0,0,0,0,0,0,2,Buymed,8578d7
"không ra gì , nhỏ ngocta nghe ta đây lắm , miệng hay cười nhưng tính_toán với cấp dưới sợ bị thế chỗ , ai an_phận làm nhân_viên mãi thì nên vào làm nhé .",0,0,2,0,0,0,2,0,0,0,0,0,Buymed,3b4f5e
"công_ty toàn drama thôi , đừng ai ngu mà vào đây . với cũng sắp hết vốn rồi , đang đuổi dần nhân_viên .",0,0,0,2,0,0,0,0,0,0,2,0,Buymed,757f6c
"thật_sự review rất công_tâm , mình nhận xong lương được tăng tới 200 k , trong lòng mình thật bồi_hồi và xúc_động , nghĩ_lại 6 tháng vừa_rồi cống_hiến cho lắm vào chỉ muốn la lên mẫu thân ? công_sức viết cho xàm xàm lắm vào trong review 360 lên được tới 200 k là quá mừng ?",2,0,0,0,0,0,2,0,0,0,0,0,Buymed,4e847a
"review xong sao mọi người ồn_ào vậy , mình được review lần đầu , 20 so với lương hiện_tại . mà thấy mọi người than quá , chắc hiệu_ứng đám đông chứ tg bên cạnh lương cao hơn được 15 . quá ngon",1,0,0,0,0,0,0,0,0,0,0,0,Buymed,8911ef
hệ_thống quần_què gì mà role_loạn cmn hết lên . tấu hài thật_sự . thêm quả migration đi vào lòng đất nữa chứ . chúa hề thật_sự,0,0,0,0,0,0,0,0,0,2,0,0,Buymed,af53ac
tình_hình tăng lương các team ra sao ? tui được hẳn 2 ly trà sữa ?,2,0,0,0,0,0,0,0,0,0,0,0,Buymed,c3fbf3
"công_ty bao_nhiêu năm liên_tiếp rồi có thưởng cuối năm gì đâu . mang_tiếng công_ty ở quận 1 , đầu_tư 50 triệu đô gì đó là bù nhìn hết . ceo đã lùa hết tiền rồi nợ tùm_lum . giờ nguyên công_ty phải đi đòi nợ cho [_COMPANY ]_kìa . mang_tiếng công_ty có vốn nước_ngoài mà đãi_ngộ chẳng khác_gì công_ty local . đến nhà tuyển_dụng của các công_ty khác khi nghe đến đã từng làm nhân_viên [ COMPANY_] còn chê nữa á chứ ở đó mà tự_hào",2,0,2,0,0,0,0,0,0,0,2,2,Buymed,6b64a4
"ngày 19 03 2025 , công_ty gia_đình , ceo chỉ cần suốt ngày lên linkedin xàm_ngôn ngồi không chém_gió , chém với tần_suất tính bằng ngày ra_vẻ với cộng_đồng và hưởng lương là ấm",0,0,2,2,0,0,0,0,0,0,0,0,Buymed,294772
"khuyên chân_thành ai_định vào công_ty này đừng vào nhé . công_ty này vận_hành tiêu_chí 3 không không rõ_ràng kpi , chính_sách lương_thưởng thưởng tháng 13 còn không có , tự_dưng email 1 email_quy về tháng 4 ? không có training từ manager , lãnh_đạo , ceo gì cả vì nguyên 1 dàn tập_thể_bợ đít , không có kinh_nghiệm gì không rõ_ràng promotion , tăng lương cứ vào thi cuộc thi ai_bợ đít giỏi hơn thì thắng thôi các bạn ai có anh_chị_em gì share rộng ra nhé để tránh mất thời_gian , công_sức của các bạn mang_tiếng công_ty công_nghệ , đi săn các vị_trí lãnh_đạo cấp cao về sau đó người ta cũng đi hết vì mang_tiếng dụ_dỗ nhà_đầu_tư . lời quá lời bây_giờ siết bỏ tháng 13 ! tại_sao ? cống_hiến sức cho cố vào cuối_cùng tại_sao lại bị không được lương tháng 13 ?",2,2,2,2,0,0,2,2,0,0,0,0,Buymed,8b85ae
"làm quần_quật cả năm đến cái tháng 13 cũng không có , đúng nát , sai_lầm khi cống_hiến cả năm , biết thế nhảy sớm .",2,0,0,0,0,2,0,0,0,0,0,0,Buymed,c4fd45
"nghe bảo trong công_ty có 1 team chuyên đi gây_hấn khắp_nơi , lên review nói hết ng này ng kia , nghe nói bị điên thì_phải . ghê lắm .",0,0,0,2,0,0,0,0,0,0,0,0,Buymed,6755f2
"tránh xa công_ty này ra , chờ ngày bên vùng vẻ kiểm_tra , quyết_toán .",0,0,0,0,0,0,0,0,0,0,0,2,Buymed,ccb345
"ai dev phỏng_vấn thì né công_ty này nha , cực_kỳ gia_đình và toxic , không có quyền_lợi gì , không thưởng , không kpi , không lương t13 , vào phải OT_sấp mặt , tài_liệu thì không có , cái docs của task không verify nên các bạn sẽ bị code xong và đập đi code lại nhiều lần nhé , lương thấp , môi_trường nát , nếu bạn đã làm được 1 năm thì sẽ bị tìm cách đuổi đã tìm cách thì 100 đuổi không bồi_thường , không lên trình , các bác sẽ được trải_nghiệm khi đang làm giữa_chừng bị cho sang team khác và đuổi .",2,0,0,2,0,2,2,2,0,0,2,0,Buymed,6e4f6f
[ COMPANY_] đang layoff [ COMPANY_] đang layoff,0,0,0,0,0,0,0,0,0,0,2,0,Buymed,599c3e
giờ mới đọc hết đánh_giá về công_ty trên các nền_tảng kết_hợp với trải_nghiệm bản_thân thì đúng là xứng_đáng 1 sao . đặc_biệt là chấm 0 sao cho hr . [ PERSON_] . ở đây mốt bạn nào đã được phỏng_vấn hoặc làm_việc cùng với hr [ PERSON_] thì xem thử có đúng không .,0,0,0,0,0,0,0,0,2,0,0,2,Buymed,74eeae
"ai thích làm_việc OT không lương , không yêu_cầu lương tháng 13 , lương_thưởng , không yêu_cầu review thì có_thể apply vô_nha , môi_trường khá lý_tưởng để trải_nghiệm",2,0,0,2,0,2,2,0,0,0,0,0,Buymed,333b88
"sếp thì hãm , nhân_viên thì nhảm , nhất_là mấy đứa tester , ăn_nói xà_lơ , suốt ngày dẹo dẹo ảo_tưởng sức_mạnh về nhan_sắc",0,0,2,2,0,0,0,0,0,0,0,0,Buymed,74e694
công_ty startup này là [ COMPANY_] ? không có lãnh_đạo,0,0,2,0,0,0,0,0,0,0,0,0,Buymed,ffdd27
lãnh_đạo kỹ_năng nhìn người kém là một thảm_họa . ceo không có kinh_nghiệm,0,0,2,0,0,0,0,0,0,0,0,0,Buymed,8a8eb1
[ COMPANY_] đang khó_khăn . nhưng mọi người cũng đừng vào công_ty này .,0,0,0,0,0,0,0,0,0,0,2,2,Buymed,50d16b
"công_ty gia_đình , văn_hóa toxic lắm nghe mọi người . ceo là đứa choai choai không biết làm_việc .",0,0,2,2,0,0,0,0,0,0,0,0,Buymed,4b5404
team hr rất dễ_thương và support rất nhiệt_tình .,0,0,0,0,0,0,0,0,1,0,0,0,Buymed,741c95
"cái cơ_bản có tối_thiểu nhất là lương tháng 13 , mà công_ty này cắt luôn nha mọi người , lương đã thấp , mà_còn cắt luôn , mấy cái như endyear thì bonus quyền_lợi các kiểu thì quên đi , đi làm quần_quật cả năm mà không có lương tháng 13 . không biết môi_trường như_thế_nào nhưng anh cân_nhắc khi vào , không có lương_t13 hay quyền_lợi gì đâu .",2,0,0,0,0,2,0,0,0,0,0,0,Buymed,bfbc09
